26
0.476190476	1461.3
0.547619048	1603.4
0.619047619	1739
0.69047619	1867.7
0.738095238	1949
0.785714286	2026
0.833333333	2097.4
0.880952381	2161.6
0.928571429	2216.2
0.976190476	2257.8
1	2272
1.023809524	2280.8
1.047619048	2283.4
1.071428571	2279.9
1.119047619	2258.1
1.166666667	2225.7
1.214285714	2189.7
1.285714286	2134.1
1.357142857	2078.9
1.428571429	2024.7
1.523809524	1954.4
1.619047619	1886.1
1.714285714	1819.9
1.80952381	1755.5
1.904761905	1692.9
2	1632
