21
0.428571429	1444.4
0.571428571	1753.3
0.642857143	1896.3
0.714285714	2029.4
0.785714286	2148.8
0.857142857	2249.3
0.928571429	2326.4
1	2377.2
1.071428571	2399.2
1.142857143	2392.1
1.214285714	2363.1
1.285714286	2323.4
1.357142857	2279.9
1.428571429	2235.6
1.5	2191.6
1.571428571	2148.1
1.642857143	2105.4
1.714285714	2063.5
1.857142857	1982.1
2	1903.6
2.142857143	1827.8
